EANL_Tipo_impianto,Cat_Tariffa,Nuclei_domestici,Nuclei_commerciali,Nuclei_non_residenti,Condominio,Componenti,Località,ProccessedVia,ProcessedAddress,Consumo_medio_2020,Consumo_medio_2021,Consumo_medio_2022,Consumo_medio_2023,Consumo_medio_2024
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2308,12.1,12.1,16.14,7.83,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1363,2.45,2.45,6.77,6.57,5.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2761,11.29,11.29,14.23,4.7,1.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1364,0.15,0.15,0.54,4.79,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2761,0.26,0.26,0.09,0.0,2.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3114,0.0,0.0,1.85,2.0,1.54
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2313,0.61,0.61,0.43,0.0,4.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1430,0.48,0.48,0.43,3.07,1.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2761,16.46,16.46,12.97,19.73,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3115,4.18,4.18,3.34,2.44,4.78
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2313,13.53,13.53,10.25,13.96,16.4
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1430,2.1,2.1,1.82,3.32,3.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2313,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1430,3.63,3.63,3.17,5.86,5.63
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2582,0.55,0.55,0.17,0.24,1.01
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1432,0.0,0.0,0.0,0.09,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CN,CN3354A,0.0,0.0,0.0,0.0,0.39
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4298,5.37,5.37,1.92,4.93,10.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2584,0.09,0.09,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1432,2.58,2.58,1.5,3.41,4.07
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2315,0.0,0.0,0.06,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1432,4.68,4.68,0.97,0.17,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2761,4.48,4.48,0.08,2.69,8.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1428,9.85,9.85,2.13,0.23,0.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2605,2.57,2.57,2.12,4.71,1.91
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3115,3.84,3.84,3.23,3.55,5.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2320,5.1,5.1,2.98,2.61,4.99
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3769,1.11,1.11,1.0,1.07,1.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP3076A,3.18,3.18,0.96,4.92,5.14
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1426,6.52,6.52,7.19,10.23,10.09
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2320,6.05,6.05,5.86,6.43,0.73
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1422,12.75,12.75,10.73,8.22,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2289,1.62,1.62,1.59,2.17,1.32
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1422,5.65,5.65,2.15,6.64,8.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2767,5.6,5.6,1.62,1.59,6.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2384,0.0,0.0,4.13,7.49,9.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2623,7.71,7.71,8.81,8.09,3.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3774,8.23,8.23,8.0,2.12,5.37
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2626,7.03,7.03,1.36,4.13,10.32
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1422,7.18,7.18,9.01,6.82,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2626,4.63,4.63,1.2,7.47,8.18
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1437,99999.0,99999.0,99999.0,99999.0,1.85
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2775,7.34,7.34,2.68,3.11,7.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1418,1.25,1.25,0.43,2.45,2.89
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2626A,5.27,5.27,2.56,4.16,3.81
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2384,0.0,0.0,20.48,26.01,25.55
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2775,2.68,2.68,1.53,3.2,10.09
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3404,0.31,0.31,0.0,0.08,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP3134,6.99,6.99,0.82,1.83,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1439,6.66,6.66,7.27,4.47,9.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2630B,12.0,12.0,11.86,11.96,4.81
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1414,3.79,3.79,0.64,4.2,6.65
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2782,26.16,26.16,1.4,1.77,1.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3774,14.27,14.27,16.9,20.06,20.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2782,8.3,8.3,4.94,4.95,8.94
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1414,3.21,3.21,6.12,2.33,14.62
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP3133,7.36,7.36,1.3,1.21,6.88
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1410,6.2,6.2,2.05,3.35,6.98
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2785,2.33,2.33,1.14,0.44,0.56
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3404,0.16,0.16,1.37,0.83,1.15
1200,Uso domestico non residente,2.0,,,X,,VENEZIA,SP,SP2786,0.0,0.0,1.49,2.95,18.4
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2824,11.06,11.06,4.45,4.45,9.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2631,0.35,0.35,0.49,0.96,1.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3404,0.0,0.0,0.34,2.87,0.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2787,0.06,0.06,0.06,0.0,0.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2385,10.65,10.65,4.69,8.08,16.43
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2330,7.26,7.26,3.47,5.56,11.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2385,5.29,5.29,2.3,0.0,5.5
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2778,8.25,8.25,1.03,2.26,3.05
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS1B,0.59,0.59,1.15,0.88,1.07
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2640,8.88,8.88,8.88,0.0,10.77
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3068,1.46,1.46,1.07,2.76,2.39
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2788,14.42,14.42,14.26,16.99,17.53
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2385,2.91,2.91,2.62,3.33,4.23
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2330,4.49,4.49,10.09,1.04,1.82
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3404,9.38,9.38,10.7,10.42,8.21
1200,Uso domestico non residente,2.0,,,X,,VENEZIA,SP,SP2646,8.48,8.48,0.98,0.88,0.79
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2385,4.98,4.98,1.84,1.81,1.99
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2646,15.94,15.94,4.24,9.58,12.47
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2385,8.34,8.34,7.06,3.31,9.88
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2648,0.0,0.0,0.42,0.0,8.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3405,10.32,10.32,2.2,3.36,5.61
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2648,3.0,3.0,1.07,1.7,2.2
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3774,14.74,14.74,0.0,5.36,3.43
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2648,2.0,2.0,1.31,1.16,1.26
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3268,7.04,7.04,2.8,8.7,13.84
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2342,28.27,28.27,6.56,4.78,6.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2738B,2.48,2.48,0.74,0.58,1.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2652,0.45,0.45,0.35,0.35,1.37
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2553,3.54,3.54,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2804,15.04,15.04,0.57,1.83,1.71
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2897A,7.28,7.28,0.62,5.36,9.94
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2804,0.17,0.17,0.11,0.26,0.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2553,7.01,99999.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2653A,1.11,1.11,0.11,0.08,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3516A,99999.0,99999.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2804,0.85,0.85,0.05,0.09,0.15
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS4383,0.0,0.0,0.06,1.38,1.95
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CN,CN4083,1.3,1.3,0.0,12.17,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3866,2.44,2.44,0.73,0.89,1.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2654A,0.26,0.26,0.22,0.09,0.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2558,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2817,1.94,1.94,1.8,1.66,1.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3866,4.1,4.1,3.77,1.55,4.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2808,7.35,7.35,9.73,7.58,11.05
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3269,4.14,4.14,3.66,2.21,4.55
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2808,15.72,15.72,11.54,11.07,10.97
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2558,0.12,0.12,0.05,0.08,0.09
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2808,2.14,2.14,2.18,1.05,5.28
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2900,0.54,0.54,0.17,0.17,5.48
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2810,12.05,12.05,1.73,4.01,6.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3517,0.45,0.45,2.64,4.8,4.97
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2679,2.03,2.03,0.82,5.61,9.21
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3518,1.16,1.16,0.5,0.92,1.41
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2810,0.6,0.6,0.65,1.05,1.12
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3519,3.75,3.75,0.1,0.59,1.47
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2671,2.51,2.51,1.78,2.87,3.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2577,13.65,13.65,26.82,1.08,2.02
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3233,2.53,2.53,1.63,2.29,4.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2810,0.17,0.17,0.05,0.26,1.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2577,5.35,5.35,0.0,0.0,3.3
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2577,2.47,2.47,2.89,0.98,3.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2902,0.93,0.93,1.15,1.1,1.41
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2577,0.0,0.0,0.09,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2810,21.02,21.02,3.05,8.89,20.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2577,11.1,11.1,7.98,2.82,7.81
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2578,0.0,0.0,0.0,0.0,0.33
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS2560,4.67,4.67,4.34,2.85,4.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP3080,11.16,11.16,10.78,10.2,9.39
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2395,4.46,4.46,0.0,10.54,15.01
1200,Uso domestico non residente,1.0,,,,,VENEZIA,CS,CS3519,6.1,6.1,1.0,1.49,4.81
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2584,1.12,1.12,0.16,0.25,0.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2812,5.91,5.91,3.95,8.79,9.53
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2584,0.0,0.0,0.64,0.08,1.43
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2584,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2587,5.87,5.87,4.04,4.85,10.47
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2588,16.59,16.59,8.59,8.35,17.04
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2588,1.22,1.22,6.38,13.45,25.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2672,4.84,4.84,3.54,5.43,5.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2591,18.17,18.17,12.72,6.33,14.23
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2672,0.6,0.6,0.82,1.05,0.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM2598,12.74,12.74,2.95,8.35,14.7
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1629,4.66,4.66,0.0,2.12,2.4
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1629,28.05,28.05,7.11,11.35,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1629,0.4,0.4,0.08,0.0,0.08
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1620,5.29,5.29,4.11,4.58,5.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1631,0.0,0.0,2.45,2.45,1.51
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1619,0.27,0.27,3.0,5.93,8.24
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1618,0.58,0.58,0.58,0.17,0.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1638,5.64,5.64,1.27,5.78,2.89
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1615A,0.23,0.23,0.18,0.09,0.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1615A,7.25,7.25,3.4,4.66,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1612,6.3,6.3,5.45,6.69,2.64
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1612,0.55,0.55,0.24,0.25,0.33
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1612,16.44,16.44,10.67,9.91,12.86
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1641,6.35,6.35,7.84,10.51,16.07
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1642,11.11,11.11,2.75,4.1,31.74
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1642,3.9,3.9,1.37,3.35,6.0
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1642,10.86,10.86,10.2,6.59,7.75
12UF,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1642,31.1,31.1,9.38,6.7,31.57
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1151,12.64,12.64,0.71,5.51,23.72
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1646,0.0,0.0,0.43,15.58,0.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1646,17.22,17.22,0.05,0.05,0.05
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1654,2.37,2.37,0.95,0.84,0.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1659,13.27,13.27,3.45,8.45,10.03
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1659A,17.41,17.41,51.67,0.76,1.27
12AS,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1659A,13.76,13.76,0.32,2.03,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1711,4.06,4.06,3.87,3.38,2.83
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1670,11.42,11.42,3.15,8.52,9.48
12AS,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1672,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1138,0.0,0.0,7.58,8.51,11.42
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1692,7.39,7.39,0.08,0.42,2.8
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1692,0.23,0.23,0.0,0.0,0.0
12NR,Uso domestico non residente,2.0,,,X,,VENEZIA,SM,SM1692,7.92,7.92,9.8,8.53,8.66
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2461A,14.57,14.57,15.59,14.64,10.78
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2461A,2.23,2.23,0.32,1.57,1.9
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1763,14.5,14.5,7.9,5.64,14.44
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1763,0.0,0.0,0.0,1.97,1.1
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1700,6.04,6.04,3.04,3.5,5.63
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1700,99999.0,0.0,0.0,0.64,4.4
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1700,0.74,0.74,0.79,0.33,0.41
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1700,4.02,4.02,4.51,6.34,8.07
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1700,0.8,0.8,0.17,0.22,0.16
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1776,10.22,10.22,5.36,7.37,0.0
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1776,0.48,0.48,0.24,0.34,0.5
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1776,3.41,3.41,0.0,7.12,4.54
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1776,4.36,4.36,0.24,0.17,0.73
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1708,0.7,0.7,0.0,0.0,0.43
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1708,15.21,15.21,0.23,0.35,0.35
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1720,13.0,13.0,3.12,1.53,2.07
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1720,5.62,5.62,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1721A,8.65,8.65,0.0,6.19,6.19
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,0.25,0.25,0.39,1.02,1.13
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,0.41,0.41,0.63,0.68,0.73
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,0.0,0.0,0.0,0.25,0.08
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,2.72,2.72,2.92,2.8,4.67
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,0.08,0.08,0.0,0.0,0.16
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1798,2.74,2.74,3.7,4.67,2.67
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2408,5.68,5.68,0.99,1.05,1.58
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1803,0.51,0.51,0.24,0.34,0.6
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1807,7.45,7.45,7.8,6.5,6.5
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1808,7.21,7.21,4.27,7.12,8.35
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1808,10.69,10.69,11.85,10.34,9.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2408,7.85,7.85,9.11,8.45,8.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1731,7.21,7.21,5.61,6.1,5.87
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1827,5.23,5.23,4.42,3.73,4.22
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1827,6.02,6.02,6.87,6.19,4.96
12XX,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1827,6.89,6.89,2.61,5.51,9.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1827,6.73,6.73,10.27,11.44,5.37
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1832,3.96,3.96,1.26,2.6,4.18
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1835,0.0,0.0,0.0,0.0,0.0
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1858,0.0,0.0,1.25,3.69,15.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1849,2.44,2.44,2.44,2.38,2.06
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1861,11.04,11.04,9.78,6.5,6.5
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1852,17.48,17.48,15.6,7.08,16.53
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1852,3.12,3.12,1.53,0.45,0.25
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1871,0.0,0.0,0.47,0.5,0.42
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1872,8.24,8.24,3.87,5.34,0.28
12UF,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1872A,9.11,9.11,4.12,0.0,0.92
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1874,6.5,6.5,0.0,9.49,9.02
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1874,0.87,0.87,3.24,0.5,0.58
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1879,6.27,6.27,0.39,2.18,5.85
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1880,4.83,4.83,5.21,5.53,5.58
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1880,0.24,0.24,0.16,0.5,0.25
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1880,3.64,3.64,2.0,3.44,2.76
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1880,9.11,9.11,3.4,3.59,3.68
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1880,24.63,24.63,11.85,0.0,9.17
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1884,1.19,1.19,0.55,0.17,0.58
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1884,2.54,2.54,0.47,0.08,0.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1885,2.38,2.38,2.54,2.15,3.51
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1885,43.09,43.09,27.68,19.18,49.47
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1885,8.87,8.87,8.18,5.23,7.19
,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,0.16,0.16,0.08,0.5,0.25
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,0.4,0.4,3.15,0.08,0.34
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,2.93,2.93,0.0,3.01,2.37
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,0.32,0.32,0.16,0.67,2.46
12NR,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,1.74,1.74,0.39,1.26,1.78
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1891,4.36,4.36,4.96,3.7,3.13
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SM,SM1893,3.32,3.32,3.21,4.73,8.13
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2891,10.62,10.62,10.08,8.36,12.68
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2465A,8.58,8.58,3.78,3.53,3.92
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2464M,2.93,2.93,8.06,15.51,11.77
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2956,8.38,8.38,8.87,8.89,9.85
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2958,8.71,8.71,2.56,0.35,3.52
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2464O,1.84,1.84,0.93,1.22,1.36
1200,Uso domestico non residente,1.0,,,,,VENEZIA,SP,SP2464O,7.04,7.04,4.17,4.2,1.92
