short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
BRAG-361,Nr,13.1,0.95,119.92
BRAG-362,fa,14.25,0.95,180.6
BRAG-363,A1,9.13,0.95,55.71
BRAG-364,B,7.34,1.15,134.14
BRAG-365, ,7.25,1.15,41.58
BRAG-366,fa,8.79,1.15,47.54
BRAG-367,O,13.2,1.15,193.96
BRAG-368,A1,10.2,1.15,62.44
BRAG-369,C,10.2,1.15,61.92
BRAG-370,C,12.77,0.95,84.0
BRAG-371,B,10.35,1.15,71.31
BRAG-372,B,12.75,0.95,86.72
BRAG-373,Ka,9.92,0.95,52.11
BRAG-374,Ka,6.66,1.05,327.19
BRAG-375,B1,12.45,0.95,71.82
BRAG-376,A1,0.0,0.0,50.17
BRAG-377,A1,12.78,1.05,54.8
BRAG-378,A1,9.89,1.05,39.05
BRAG-379,A1,10.05,1.05,48.07
BRAG-380,C,14.45,0.95,161.38
BRAG-381,pt,6.75,1.15,97.48
BRAG-382,B,10.05,1.15,60.38
BRAG-383,B,7.6,1.15,52.88
BRAG-384,Nr,9999.0,1.15,709.81
BRAG-385,Ka,9999.0,0.95,176.59
BRAG-386,A,0.0,1.25,37.91
BRAG-387,C,9999.0,1.25,712.43
BRAG-388,Bg,9.65,1.25,208.89
BRAG-389,C,9999.0,1.05,2871.51
BRAG-390,Or,12.68,1.05,95.55
BRAG-391,Or,15.7,1.05,142.15
BRAG-392,C,12.27,1.05,48.81
BRAG-393,A,12.6,1.05,60.25
BRAG-394,D,12.88,0.95,177.15
BRAG-395,Bg,10.44,0.95,78.72
BRAG-396,Bg,9.75,0.95,45.18
BRAG-397,Ne,6.0,0.95,66.23
BRAG-398,,9999.0,0.75,439.41
BRAG-399,Ne,11.4,0.95,236.13
BRAG-400,Ne,10.65,0.95,259.58
BRAG-401,B1,13.65,0.95,176.58
BRAG-402,B1,9.45,0.75,133.22
BRAG-403,C,13.9,1.05,250.57
BRAG-404,D,9999.0,0.75,196.81
BRAG-405,D,9999.0,0.75,250.79
BRAG-406,A,9999.0,0.75,272.53
BRAG-407,A,9.57,0.65,80.21
BRAG-408,A,0.0,0.65,58.78
BRAG-409,A,0.0,0.65,95.06
BRAG-410,B,8.68,0.65,29.22
BRAG-411,B,11.98,0.65,31.71
BRAG-412,pt,12.94,0.65,114.46
BRAG-413,D,12.05,0.65,105.67
BRAG-414,Bg,10.65,0.85,118.7
BRAG-415,Kt,5.18,0.85,56.79
BRAG-416,fa,12.23,0.65,161.35
BRAG-417,B,9999.0,0.75,2270.65
BRAG-418,fa,11.15,0.65,49.68
BRAG-419,A,11.5,0.65,74.49
BRAG-420,A1,10.3,0.75,33.96
BRAG-421,B,8.9,0.75,53.13
BRAG-422,A1,9999.0,0.75,2357.15
BRAG-423, ,0.0,1.05,28.6
BRAG-424,A1,9999.0,0.75,2278.71
BRAG-425,B,12.92,0.75,97.93
BRAG-426,B,11.7,0.75,94.72
BRAG-427,pt,9999.0,0.75,375.93
BRAG-428,A,9.98,1.05,67.19
BRAG-429,A,7.1,0.65,104.89
BRAG-430, ,9999.0,0.75,2367.55
BRAG-431,C,9999.0,0.95,1139.17
BRAG-432,A1,0.0,1.05,194.94
BRAG-433, ,0.0,0.95,23.59
BRAG-434, ,0.0,0.95,515.64
BRAG-435,C,0.0,0.85,254.09
BRAG-436,SM,6.78,0.85,60.84
BRAG-437,fa,13.6,0.75,178.43
BRAG-438,fa,10.48,0.75,27.34
BRAG-439,B,9.6,0.75,101.34
BRAG-440,SU,10.67,0.75,170.54
BRAG-441,Or,12.05,0.85,178.49
BRAG-442,SU,10.93,0.85,68.72
BRAG-443,C,0.0,0.0,189.37
BRAG-444,Nr,10.0,0.95,242.06
BRAG-445,O,13.25,1.05,523.34
BRAG-446,B,10.0,0.95,75.75
BRAG~NO_BUILDING,,,,
