short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
CARM-418,Bg,16.0,1.15,71.89
CARM-419,Bg,0.0,0.0,47.51
CARM-420,Ne,13.28,1.15,89.51
CARM-421,Ne,10.67,1.15,94.53
CARM-422,Or,10.32,1.15,49.53
CARM-423,A1,10.65,0.95,38.84
CARM-424,pt,13.0,0.95,138.15
CARM-425,pt,0.0,0.0,78.39
CARM-426,Bg,0.0,0.0,81.06
CARM-427,Bg,11.0,1.05,86.97
CARM-428,A,13.5,1.25,70.93
CARM-429,B,4.0,1.25,77.68
CARM-430,B,9.4,1.25,68.84
CARM-431,A,13.0,1.05,52.01
CARM-432,A,11.2,1.05,60.93
CARM-433,B,12.57,1.15,87.5
CARM-434,D,14.78,1.15,182.92
CARM-435,Knt,4.32,1.15,64.85
CARM-436,Ne,9.03,1.15,191.82
CARM-437,Knt,4.56,1.05,83.27
CARM-438,C,15.43,1.25,173.82
CARM-439,C,20.5,1.25,224.59
CARM-440,B,12.0,1.25,213.44
CARM-441,Knt,5.0,1.25,81.56
CARM-442,Nr,6.4,1.25,21.48
CARM-443, ,7.15,1.25,42.06
CARM-444,B,14.2,1.25,299.54
CARM-445,Kna,5.19,1.25,25.41
CARM-446,Ne,9.6,1.25,285.76
CARM-447,B,15.36,1.25,61.24
CARM-448,B,0.0,0.0,97.21
CARM-449,B,0.0,0.0,107.65
CARM-450,B,0.0,0.0,85.14
CARM-451,B,6.64,1.05,26.62
CARM-452,B,11.9,1.05,68.15
CARM-453,pt,10.55,1.05,121.58
CARM-454,Or,14.0,1.05,72.11
CARM-455,Ne,13.35,1.05,113.46
CARM-456,C,8.35,0.95,112.39
CARM-457,Or,8.05,0.95,86.83
CARM-458,Or,0.0,0.0,61.56
CARM-459,Knt/Ne,13.48,0.95,384.32
CARM-460,Or,8.49,1.05,110.2
CARM-461,C,10.2,1.15,82.05
CARM-462,pt,9.05,1.05,422.75
CARM-463,Nr,13.95,0.95,202.17
CARM-464,A1,13.55,0.85,47.85
CARM-465,pt,14.06,0.85,125.86
CARM-466,pt,13.12,0.85,258.31
CARM-467,Ne,12.27,1.05,84.97
CARM-468,B,12.26,1.05,50.21
CARM-469,B,10.05,1.05,107.66
CARM-470,A,0.0,0.0,28.68
CARM-471,A,10.26,1.15,92.99
CARM-472,B,11.06,1.15,60.2
CARM-473,A,11.3,1.15,135.72
CARM-474,Nd,16.7,1.05,35.06
CARM-475,Nd,6.45,1.05,14.76
CARM-476,fa,5.85,1.05,17.63
CARM-477,fa,16.18,1.15,129.88
CARM-478,Nd,10.02,1.05,155.28
CARM-479,Bg,11.16,1.05,62.67
CARM-480,C,12.9,0.95,78.99
CARM-481,Ne,12.1,1.05,94.71
CARM-482,Ne,8.11,1.05,63.0
CARM-483,Ne,8.65,1.05,104.87
CARM-484,fa,7.95,1.05,63.02
CARM-485,Nr,8.56,1.05,54.02
CARM-486,Kt,4.0,1.05,37.27
CARM-487,Nd,8.4,1.45,158.3
CARM-488,C,10.45,1.25,20.72
CARM-489,B,13.25,1.25,231.13
CARM-490,B,10.0,1.25,55.12
CARM-491,A1,10.23,1.25,42.38
CARM-492,A1,0.0,0.0,87.97
CARM-493,pt,11.77,1.25,54.29
CARM-494,B,0.0,0.0,71.4
CARM-495,Nd,5.12,1.45,29.51
CARM-496,B,7.52,1.05,77.02
CARM-497,B,13.63,1.15,312.8
CARM-498,B,0.0,0.0,66.45
CARM-499,B,0.0,0.0,75.15
CARM-500,B,0.0,0.0,78.79
CARM-501,C,10.5,0.95,106.28
CARM-502,B,0.0,0.0,98.82
CARM-503,fa,16.24,1.15,129.91
CARM-504,fa,0.0,0.0,70.36
CARM-505,fa,13.32,1.15,42.97
CARM-506,Bg,8.31,0.95,157.28
