short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
APOS-312,Or,13.2,1.05,121.41
APOS-313,Or,19.63,1.35,754.21
APOS-314,Or,17.73,1.35,350.96
APOS-315,Nr,7.35,1.35,114.35
APOS-316,C,15.99,0.95,49.52
APOS-317,C,17.47,1.25,323.42
APOS-318,Nr,0.0,1.35,407.35
APOS-319,Nr,4.93,1.35,75.22
APOS-320,Nr,4.93,1.25,63.21
APOS-321,pt,9999.0,1.15,1589.12
APOS-322,Or,9999.0,1.15,1791.6
APOS-323,Or,12.6,1.15,62.85
APOS-324,Or,12.67,1.15,219.43
APOS-325,pt,16.44,1.05,213.07
APOS-326,B,13.7,1.05,48.63
APOS-327,B,11.9,1.05,62.89
APOS-328,Or,10.47,1.05,135.66
APOS-329,B,7.11,1.05,99.99
APOS-330,B,10.46,1.05,53.44
APOS-331,B,10.66,1.05,45.67
APOS-332,Bg,10.11,1.05,81.16
APOS-333,Or,10.45,1.05,85.24
APOS-334,Or,12.2,1.05,112.53
APOS-335,O,16.3,1.05,139.45
APOS-336,C,14.27,1.05,205.12
APOS-337,C,17.75,1.05,256.95
APOS-338,Knt,14.38,0.95,201.26
APOS-339,Knt,4.14,0.95,99.68
APOS-340,Or,0.0,0.0,81.74
APOS-341,Or,15.46,0.95,232.56
APOS-342,Or,10.68,0.95,96.23
APOS-343,D,15.62,0.85,426.69
APOS-344,Ne,14.13,1.25,160.44
APOS-345,Nd,4.19,0.85,16.88
APOS-346,pt,12.43,0.85,223.98
APOS-347,Ne,12.68,0.85,138.45
APOS-348,Ne,9.18,0.85,503.83
APOS-349,Ne,10.98,0.95,115.74
APOS-350,Ne,9999.0,1.05,1195.53
APOS-351,pt,10.55,1.05,105.29
APOS-352,B1,10.95,1.05,81.85
APOS-353,pt,9999.0,1.05,877.69
APOS-354,Ne,7.68,1.05,74.48
APOS-355,Nr,12.38,0.85,139.14
APOS-356,fa,14.06,0.75,553.56
APOS-357,pt,11.49,0.75,62.87
APOS-358,pt,9.07,0.95,111.52
APOS-359,Nr,11.64,0.75,30.13
APOS-360,fa,12.86,0.95,334.7
APOS-361,fa,15.73,0.95,299.45
APOS-362,fa,12.75,0.95,111.66
APOS-363,Bg,15.0,1.25,199.25
APOS-364,A,11.97,1.25,33.22
APOS-365,A,0.0,1.25,30.42
APOS-366,C,15.39,1.25,163.08
APOS-367,C,15.78,1.25,67.45
APOS-368,C,15.47,1.25,175.51
APOS-369,Nd,17.06,1.05,182.67
APOS-370,Nd,3.97,1.05,28.22
APOS-371,C,10.19,0.95,158.48
APOS-372,Bg,11.63,0.95,207.32
APOS-373,fa,15.87,0.95,210.95
APOS-374,Bg,0.0,0.0,52.21
APOS-375,Bg,12.87,0.95,99.69
APOS-376,B,13.99,0.95,105.32
APOS-377,B,10.44,0.95,52.74
APOS-378,C,10.8,0.95,166.01
APOS-379,A,10.67,1.15,51.38
APOS-380,Knt,11.09,1.15,178.52
APOS-381,A,0.0,0.0,78.14
APOS-382,Knt,0.0,0.0,98.83
APOS-383,D,10.0,1.15,88.78
APOS-384,Bg,11.51,1.15,101.21
APOS-385,A,0.0,0.0,104.22
APOS-386,A,0.0,0.0,62.06
APOS-387,A,11.7,1.15,24.22
APOS~NO_BUILDING,,,,
